Project,TC,Approach,Policy,FromNode,ToNode
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionList:toString,java.lang.StringBuffer:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionList:toString,org.apache.bcel.generic.InstructionList:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.functions.FuncExtFunction:toString,java.lang.String:length
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.functions.FuncExtFunction:toString,java.lang.StringBuilder:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.functions.FuncExtFunction:toString,java.lang.StringBuilder:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.functions.FuncExtFunction:toString,java.lang.StringBuilder:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.BIPUSH:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.SIPUSH:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.Instruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.MULTIANEWARRAY:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.CPInstruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.NEWARRAY:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.classfile.Utility:format
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,java.lang.StringBuffer:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.IINC:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,java.lang.StringBuffer:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.Select:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.LocalVariableInstruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.RET:toString
