ProjectName	TestCase	ApproachName	Policy	Time (ms)
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	WALA	1-CFA	452
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	WALA	1-CFA	479
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	WALA	1-CFA	457
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	WALA	1-CFA	432
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	SENECA	0-1-CFA	4475
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	SENECA	0-1-CFA	4083
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	SENECA	0-1-CFA	3948
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	SENECA	0-1-CFA	4451
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	SENECA	0-1-CFA	4525
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	SENECA	1-CFA	3840
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	SENECA	1-CFA	3681
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	SENECA	1-CFA	3302
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	SENECA	1-CFA	3260
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	SENECA	1-CFA	3101
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	SALSA	0-1-CFA	312
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	SALSA	0-1-CFA	252
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	SALSA	0-1-CFA	212
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	SALSA	0-1-CFA	156
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	SALSA	0-1-CFA	196
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	SALSA	1-CFA	332
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	SALSA	1-CFA	313
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	SALSA	1-CFA	216
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	SALSA	1-CFA	192
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	SALSA	1-CFA	179
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	WALA	0-1-CFA	324
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	WALA	0-1-CFA	302
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	WALA	0-1-CFA	163
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	WALA	0-1-CFA	266
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	WALA	0-1-CFA	163
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_List	WALA	1-CFA	486
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Map	WALA	1-CFA	460
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Simple	WALA	1-CFA	511
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Set	WALA	1-CFA	455
xerces-testcases.jar	Ltestcases/TC_CoreDocumentImpl_Array	WALA	1-CFA	462
